nursery,species,date,site,batch_id2,volume,calliper300,rcd,height_m,sizeindex,logSI,logvol,logH,logD,logRCD,colorspec
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,001-A-024-magnolia_grandifolia_littlegem,14,17.5,20.49,1.39,24.325,1.386052849,1.146128036,0.1430148,1.243038049,1.311541958,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,001-A-024-magnolia_grandifolia_littlegem,14,15.405,25.1,1.238,19.07139,1.280382347,1.146128036,0.092720645,1.187661703,1.399673721,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,001-A-024-magnolia_grandifolia_littlegem,14,18.91,22.38,1.296,24.50736,1.38929653,1.146128036,0.112605002,1.276691529,1.349860082,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,001-A-024-magnolia_grandifolia_littlegem,14,16.045,19.95,1.434,23.00853,1.361888873,1.146128036,0.156549151,1.205339721,1.2999429,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,001-A-024-magnolia_grandifolia_littlegem,14,13.945,20.49,1.295,18.058775,1.256688287,1.146128036,0.112269768,1.144418519,1.311541958,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,49.35,65.585,2.698,133.1463,2.124329102,2,0.431041945,1.693287157,1.816804523,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,34.135,52.39,2.223,75.882105,1.88013937,2,0.346939463,1.533199907,1.719248398,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,46.38,58.84,2.796,129.67848,2.112867911,2,0.446537167,1.666330744,1.769672664,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,001-A-024-magnolia_grandifolia_littlegem,14,16.955,26.385,1.545,26.195475,1.418226278,1.146128036,0.188928484,1.229297794,1.421357099,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,001-A-024-magnolia_grandifolia_littlegem,14,19.95,25.37,1.414,28.2093,1.450392309,1.146128036,0.150449409,1.2999429,1.404320467,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,001-A-024-magnolia_grandifolia_littlegem,14,16.775,20.78,1.544,25.9006,1.413309825,1.146128036,0.188647296,1.224662529,1.317645543,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,001-A-024-magnolia_grandifolia_littlegem,14,17.235,25.58,1.317,22.698495,1.355997063,1.146128036,0.119585775,1.236411288,1.40790054,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,001-A-024-magnolia_grandifolia_littlegem,14,20.095,26.78,1.507,30.283165,1.481201263,1.146128036,0.178113252,1.303088011,1.427810573,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,001-A-024-magnolia_grandifolia_littlegem,14,18.815,25.395,1.542,29.01273,1.462588596,1.146128036,0.188084374,1.274504223,1.404748217,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,001-A-024-magnolia_grandifolia_littlegem,14,14.77,23,1.259,18.59543,1.269406225,1.146128036,0.10002573,1.169380495,1.361727836,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,001-A-024-magnolia_grandifolia_littlegem,14,16.94,22.105,1.462,24.76628,1.393860779,1.146128036,0.164947373,1.228913406,1.344490519,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,75,29.76,46.975,2.112,62.85312,1.798326841,1.875061263,0.324693914,1.473632927,1.671866789,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,43.735,62.075,2.382,104.17677,2.017770888,2,0.376941757,1.640829131,1.792916728,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,34.8,50.95,2.394,83.3112,1.92070339,2,0.379124146,1.541579244,1.707144188,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,47.86,75.845,2.939,140.66054,2.14817228,2.301029996,0.468199586,1.679972694,1.879926956,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,37.785,58.435,2.351,88.832535,1.948572056,2.301029996,0.371252629,1.577319427,1.766673048,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,47.42,55.95,2.79,132.3018,2.121565753,2.301029996,0.445604203,1.67596155,1.747800091,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,46.245,57.715,2.934,135.68283,2.132524893,2.301029996,0.46746011,1.665064784,1.7612887,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,51.68,66.395,2.934,151.62912,2.180782614,2.301029996,0.46746011,1.713322505,1.822135375,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,46.65,63.58,2.659,124.04235,2.093569985,2.301029996,0.424718337,1.668851648,1.803320524,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,43.065,61.415,2.571,110.720115,2.044226528,2.301029996,0.410102077,1.634124452,1.788274456,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,46.725,61.55,2.527,118.074075,2.072154552,2.301029996,0.402605242,1.66954931,1.789228057,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,43.55,56.595,2.552,111.1396,2.045868829,2.301029996,0.40688067,1.638988159,1.752778064,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,40.08,52.64,2.334,93.54672,1.971028565,2.301029996,0.368100852,1.602927713,1.721315881,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,46.11,64.715,2.606,120.16266,2.079769534,2.301029996,0.415974411,1.663795122,1.811004956,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,43.09,59.29,2.837,122.24633,2.08723583,2.301029996,0.452859336,1.634376494,1.77298145,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,41.145,59.62,2.776,114.21852,2.057736528,2.301029996,0.443419462,1.614317067,1.775391972,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,42.43,64.61,2.692,114.22156,2.057748087,2.301029996,0.430075056,1.627673032,1.810299741,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,41.48,52.72,2.434,100.96232,2.004159322,2,0.386320574,1.617838748,1.721975402,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,63.1,68.05,2.286,144.2466,2.159105585,2,0.359076226,1.800029359,1.83282813,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,45.9,58.495,2.594,119.0646,2.075782657,2,0.413969972,1.661812686,1.767118745,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,46.825,60.78,2.775,129.939375,2.113740774,2,0.443262987,1.670477786,1.783760696,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,41.095,62.38,2.221,91.271995,1.960337543,2,0.346548559,1.613788985,1.79504537,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,44.25,59.775,2.703,119.60775,2.077759321,2,0.431846046,1.645913275,1.776519585,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,41.01,57.75,2.48,101.7048,2.00734145,2,0.394451681,1.612889769,1.761551989,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,47.14,60.03,2.56,120.6784,2.081629544,2,0.408239965,1.673389578,1.778368343,#D95F02
andr,magnolia_grandifolia_littlegem,23/05/2016,Kemps Creek,003-A-012-magnolia_grandifolia_littlegem,100,45.54,53.21,2.652,120.77208,2.081966546,2,0.42357352,1.658393026,1.725993259,#D95F02
andr,magnolia_grandifolia_littlegem,26/05/2016,Mangrove Mountain,001-A-051-magnolia_grandifolia_littlegem,200,47.23,69.31,2.693,127.19039,2.104454299,2.301029996,0.430236353,1.674217946,1.840795899,#D95F02
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,53.055,60.07,3.741,198.478755,2.297714027,2.602059991,0.572987708,1.724726319,1.778657632,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,64.48,68.47,4.177,269.33296,2.430289504,2.602059991,0.620864475,1.809425029,1.835500328,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,59.29,71.73,4.107,243.50403,2.386506153,2.602059991,0.613524703,1.77298145,1.855700831,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,50.275,62.895,4.95,248.86125,2.395957278,2.301029996,0.694605199,1.701352079,1.798616121,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,46.995,53.125,3.519,165.375405,2.218470921,2.301029996,0.546419267,1.672051654,1.725298943,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,53.635,64.61,3.929,210.731915,2.323730314,2.602059991,0.594282029,1.729448285,1.810299741,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,58.41,67.875,5.1,297.891,2.474057382,2.602059991,0.707570176,1.766487206,1.831709843,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,57.82,68.025,4.305,248.9151,2.396051243,2.602059991,0.633973156,1.762078087,1.83266855,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,59.385,67.14,4.484,266.28234,2.425342365,2.602059991,0.651665604,1.773676761,1.826981337,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,55.515,65.255,3.835,212.900025,2.328175712,2.301029996,0.583765368,1.744410344,1.814613794,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,50.94,61.09,3.71,188.9874,2.27643285,2.301029996,0.56937391,1.707058941,1.785970125,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,54.24,57.295,3.63,196.8912,2.294226306,2.301029996,0.559906625,1.734319681,1.758116724,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,55.575,62.7,3.688,204.9606,2.311670384,2.301029996,0.566790912,1.744879471,1.797267541,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,51.845,61.625,3.678,190.68591,2.280318604,2.301029996,0.565611725,1.714706879,1.789756932,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,52.09,64.785,3.665,190.90985,2.280828336,2.301029996,0.564073979,1.716754357,1.811474463,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,54.205,63.62,3.886,210.64063,2.323542145,2.301029996,0.589502796,1.734039349,1.803593665,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,60.615,69.925,4.196,254.34054,2.405415589,2.602059991,0.62283548,1.782580109,1.844632475,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,57.255,69.465,4.145,237.321975,2.375337954,2.602059991,0.617524535,1.757813419,1.84176604,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,53.755,63.99,4.13,222.00815,2.346368918,2.602059991,0.615950052,1.730418866,1.80611211,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,53.765,64.77,4.397,236.404705,2.373656116,2.602059991,0.643156466,1.73049965,1.811373897,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,51.905,61.59,3.948,204.92094,2.311586339,2.602059991,0.596377144,1.715209195,1.789510204,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,56.35,66.85,4.106,231.3731,2.364312865,2.602059991,0.613418945,1.75089392,1.825101412,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,48.645,58.575,3.92,190.6884,2.280324275,2.602059991,0.593286067,1.687038208,1.767712297,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,52.945,64.63,4.727,250.271015,2.398410555,2.602059991,0.674585602,1.723824953,1.810434156,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,51.51,61.38,4.215,217.11465,2.336689129,2.602059991,0.624797579,1.71189155,1.788026884,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,52.08,65.955,3.849,200.45592,2.302018887,2.602059991,0.585347911,1.716670976,1.819247725,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,55.925,68.825,4.701,262.903425,2.419796244,2.602059991,0.672190251,1.747605993,1.83774622,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,53.995,64,3.591,193.896045,2.287568951,2.602059991,0.555215405,1.732353546,1.806179974,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,400,54.205,67.06,4.538,245.98229,2.39090384,2.602059991,0.656864492,1.734039349,1.826463549,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,52.735,64.165,3.859,203.504365,2.308573729,2.301029996,0.586474779,1.72209895,1.807298199,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,53.015,62.55,3.921,207.871815,2.317795608,2.301029996,0.593396842,1.724398766,1.796227314,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,53.54,68.315,3.918,209.76972,2.321742799,2.301029996,0.593064432,1.728678367,1.834516073,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,50.895,60.29,3.776,192.17952,2.283707104,2.301029996,0.577031986,1.706675119,1.780245284,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,50.77,58.235,3.834,194.65218,2.289259272,2.301029996,0.583652109,1.705607163,1.76518408,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,53.52,61.45,3.89,208.1928,2.318465706,2.301029996,0.589949601,1.728516105,1.788521887,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,50.02,61.385,3.452,172.66904,2.237214474,2.301029996,0.538070787,1.699143687,1.78806226,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,48.855,63.065,5.05,246.71775,2.392200396,2.301029996,0.703291378,1.688909018,1.7997884,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,52.46,69.74,4.022,210.99412,2.324270353,2.301029996,0.604442066,1.719828286,1.843481943,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,50.245,59.47,3.774,189.62463,2.277894746,2.301029996,0.576801896,1.701092851,1.774297938,#7570B3
andr,plantus_hybrida_acerifolia,23/05/2016,Kemps Creek,001-S-087-plantus_hybrida_acerifolia,200,50.29,59.61,5.374,270.25846,2.431779298,2.301029996,0.730297662,1.701481636,1.775319122,#7570B3
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,71.975,85.895,4.254,306.18165,2.485979159,2.602059991,0.628797486,1.857181674,1.933967884,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,73.47,86.435,4.236,311.21892,2.493065991,2.602059991,0.626955951,1.86611004,1.936689636,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,68.805,82.475,4.189,288.224145,2.45973036,2.602059991,0.62211036,1.837619999,1.916322324,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,80.725,86.215,4.656,375.8556,2.575021025,2.602059991,0.668012972,1.907008054,1.935582833,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,65.375,77.105,3.613,236.199875,2.373279663,2.301029996,0.557867962,1.815411702,1.887082542,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,69.48,95.21,4.192,291.26016,2.464281084,2.301029996,0.622421274,1.84185981,1.978682565,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,71.835,83.8,4.435,318.588225,2.50322972,2.602059991,0.646893624,1.856336096,1.923244019,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,70.565,87.275,4.687,330.738155,2.519484299,2.602059991,0.670894954,1.848589346,1.940889857,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,77.2,92.85,4.396,339.3712,2.530674984,2.602059991,0.643057684,1.8876173,1.967781908,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,69.34,85.065,4.144,287.34496,2.458403584,2.602059991,0.617419747,1.840983837,1.929750906,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,62.645,96.305,3.835,240.243575,2.380651782,2.301029996,0.583765368,1.796886414,1.983648836,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,63.21,89.805,4.093,258.71853,2.412827535,2.301029996,0.612041745,1.80078579,1.953300517,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,63.21,94.675,3.619,228.75699,2.359374373,2.301029996,0.558588583,1.80078579,1.976235314,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,63.92,93.265,3.335,213.1732,2.328732605,2.301029996,0.523095838,1.805636766,1.969718695,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,66.64,84.29,3.908,260.42912,2.415689543,2.301029996,0.591954555,1.823734988,1.925776054,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,67.98,82.54,3.875,263.4225,2.420652867,2.301029996,0.588271707,1.83238116,1.916664465,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,66.005,100.965,4.103,270.818515,2.432678352,2.301029996,0.613101517,1.819576835,2.00417085,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,70.87,92.995,4.103,290.77961,2.46356395,2.602059991,0.613101517,1.850462433,1.968459599,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,70.725,95.22,4.714,333.39765,2.522962534,2.602059991,0.673389578,1.849572956,1.978728177,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,76.375,86.89,4.044,308.8605,2.48976237,2.602059991,0.606811147,1.882951223,1.938969797,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,74.24,83.535,4.557,338.31168,2.529316992,2.602059991,0.658679029,1.870637963,1.921868477,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,74.48,104.185,4.428,329.79744,2.51824728,2.602059991,0.646207612,1.872039668,2.017805196,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,63.35,92.46,4.535,287.29225,2.458323911,2.602059991,0.656577291,1.801746619,1.965953889,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,75.28,84.21,4.372,329.12416,2.517359764,2.602059991,0.640680153,1.87667961,1.925363667,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,72.46,94.065,4.259,308.60714,2.48940597,2.602059991,0.62930764,1.86009833,1.97342806,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,73.045,90.975,4.546,332.06257,2.521219925,2.602059991,0.657629431,1.863590493,1.958922064,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,76.21,90.885,4.546,346.45066,2.539641393,2.602059991,0.657629431,1.882011962,1.958492212,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,71.59,90.815,4.635,331.81965,2.520902101,2.602059991,0.666049738,1.854852362,1.958157587,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-S-087-pyrus_calleryana_chanticleer,400,75.86,85.29,4.556,345.61816,2.538596554,2.602059991,0.658583715,1.880012838,1.930898114,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,70.275,99.715,3.974,279.27285,2.446028717,2.301029996,0.599227863,1.846800854,1.998760494,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,52.985,103.05,3.901,206.694485,2.315328889,2.301029996,0.59117595,1.724152939,2.013047996,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,62.13,88.415,3.785,235.16205,2.371367237,2.301029996,0.578065884,1.793301354,1.946525951,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,55.53,95.525,3.642,202.24026,2.305867615,2.301029996,0.561339941,1.744527673,1.980117046,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,60.965,84.265,4.137,252.212205,2.401766099,2.301029996,0.616685521,1.785080578,1.925647225,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,63.605,80.565,3.524,224.14402,2.350527157,2.301029996,0.5470359,1.803491257,1.906146411,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,59.675,76.71,4.117,245.681975,2.390373295,2.301029996,0.614580867,1.775792428,1.884851983,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,58.49,82.74,3.521,205.94329,2.313747646,2.301029996,0.546666025,1.767081621,1.917715517,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,57.215,68.57,3.138,179.54067,2.254162842,2.301029996,0.496652939,1.757509902,1.836134149,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,59.685,95.05,3.645,217.551825,2.337562731,2.301029996,0.561697533,1.775865198,1.977952121,#E7298A
andr,pyrus_calleryana_chanticleer,23/05/2016,Kemps Creek,001-A-073-pyrus_calleryana_chanticleer,200,57.78,87,3.987,230.36886,2.362423773,2.301029996,0.600646236,1.761777538,1.939519253,#E7298A
andr,tristaniopsis_laurina_luscious,23/05/2016,Kemps Creek,002-A-064-tristaniopsis_laurina_luscious,75,35.55,45.52,2.905,103.27275,2.013985742,1.875061263,0.463146137,1.550839605,1.658202253,#66A61E
andr,tristaniopsis_laurina_luscious,23/05/2016,Kemps Creek,002-A-064-tristaniopsis_laurina_luscious,75,36.375,45.06,3.086,112.25325,2.050198924,1.875061263,0.489395922,1.560803002,1.653791187,#66A61E
andr,tristaniopsis_laurina_luscious,23/05/2016,Kemps Creek,002-A-064-tristaniopsis_laurina_luscious,75,29.815,41.575,2.523,75.223245,1.876352064,1.875061263,0.401917251,1.474434814,1.618832258,#66A61E
